,protocol,post_id,timestamp,title,description
151,sushi,sushi--QmfYNxnWf62q988H7c8UzDnsp8XaNwBjjf1JXVSyyngkcf,2021-01-07 02:51:37+00:00,Team Proposal add more Chefs,"Sushi Samuraïs

This snapshot will help decide the future of the entire protocol for the next year.

We are voting today to bring onboard 4 new core devs

-BoringCrypto
 -Clearwood 
-I’m Software 
 -Joseph Delong

I’ll do a small prompt for each candidates and why they were selected  (I’ve added “titles” but I believe they mean nothing in an org like SushiSwap):   -BoringCrypto (architect - core dev)  Any community members involved in the Discord or Forum knows him.   He is behind BentoBox and crucial in our development cycle.   You can read more about him in this proposal : 
https://forum.sushiswapclassic.org/t/hire-boringcrypto-me-as-lead-architect-for-sushi/1699  

 -Clearwood (core dev)  Clearwood joined Sushiswap a few months ago he has been involved in the QA and various other tasks of BentoBox and sushi-data. He is a very prolific contributor and has been selected because I believe he is essential to the continuity of the project.
 You can read a proposal he posted here : https://forum.sushiswapclassic.org/t/team-proposal-clearwood/1591 

-I’m Software (core dev)   I’m Software has been involved in the amazing https://analytics.sushiswap.fi ,  and in a range of tasks that are deemed an extraordinary contribution by everyone in the core team.   He wrote a little more about himself here : https://hackmd.io/6g6GEMzPTMWlC6Dl77bM-A    -Joe Delong (CTO-core dev)  

Our last hire would be Joseph, he is our newest addition and less known by community members. He would join the core team as someone who can add a dimension of management and technical knowledge, which is key.  I am highly confident that his participation will be instrumental and his direction concerning our L2 decisions will highly profit us, from his deep knowledge of the Ethereum protocol. He is an ex-ConsenSys, Eth2 Core Developer, and previously Cruise Director of TXRX Ethereum 2.0 research team.   Compensation :  BoringCrypto would receive a different compensation considering a few factors.  - He has been involved since the beginning and we judged it was fair for him to be on the same playing field as the earlier core team members for this reason.   60k USD + 250k Sushi (identical to Levx contract)  75k Sushi (rest of the grant for BentoBox)   removal of the 1% dev share to BentoBox   9% -> 10% to xSushi holders   Vested 1 year via Sablier.finance   Clearwood - I’m Software - Joe  They will be entitled to the new hiring guidelines decided by the community.   From what surfaced so far :

- A variable base compensation of 0 USDC to 120k USDC (decided by the team member in line with their risk appetite)
- Rest of the compensation paid in Sushi with a cap to 300k in total remuneration the peg price for Sushi has been set at the 22 December when the negotiation for salary were started by 0xMaki.
- A signing bonus of 20k Sushi.
- Cliff of 1 month before starting the Sushi sablier in case the hire is unsuccessful or not a good fit  (the team reserve the right to terminate the hire if deemed necessary)
- Sushiswap will cover any legal fees if needed
- Sushiswap will cover up to 5000-10 000$ for taxes/accounting on presentation of invoice and verification made by 0xMaki
- Performance bonuses (decided by community e.g. if BentoBox does 50m$ in fees for xSushi holders etc. TBA)
  All of the candidates here are self-starters and top talent. In an industry where it takes months to find a suitable candidate, there is risk attached to taking this job opportunity. This is for 1 year and will be revisited at the end of the contract.   Sushiswap will make sure we can ship and stay relevant in this competitive space.   Delivering on our entire roadmap that will be published very.. soon 👀    (All current core devs will also be under the new hiring guidelines after their contract duration is over.)   "
152,sushi,sushi--QmW7VxtDGkyJ4pC2DAYhAUbWNXMJmfo47kAJzgVJ6vBTsc,2021-01-21 06:25:47+00:00,test,test
153,sushi,sushi--QmbiBCS8vv1ssiWMEcHraXVvXJVrfJe258GXCuEj96mXAr,2021-01-26 23:40:05+00:00,Sushi governance voting eligibility,"Should all sushi (LP, staked - xSushi and  simple Sushi contents of the wallet) be used in the Sushi governance voting ?"
154,sushi,sushi--QmW22zbD56EQkCSb8QvL5iZcUX5bXVdGXBzZ9xGnJmsdVk,2021-01-27 10:34:20+00:00,Test,test
155,sushi,sushi--QmPwBGy98NARoEcUfuWPgzMdJdiaZub1gVic67DcSs6NZQ,2021-01-27 21:50:26+00:00,SIMP#3 - Vesting,"Sushi Improvement or Modification to the Protocol SIMP Roadmap and Discussions #3

Sushi Vesting :
Almost three months ago, we’ve agreed[1] 13 to vest ⅔ of newly minted Sushi for 6 months. There was no clear implementation of the vesting and its release, and it ended up being more of a workaround controlled by the multi-sig.

We’re slowly coming closer to the 6-month mark, which means that we start figuring out the distribution and its details.

Option #1: Airdrop the vested Sushi at the 6-month mark and get rid of the vesting. The transaction costs would be subtracted from the total airdrop amount, spreading the costs evenly between the receivers. The total number of vested Sushi at the 6-month mark should be ~47,040,732.

Option #1.1: Airdrop the vested Sushi monthly beginning at the 6-month mark (end of March) and get rid of the vesting. This would increase transaction costs a bit but at the same time would decrease the sudden inflation.

The Sushi would be airdropped beginning with the smallest balances, ending with the highest ones.

Option #2: Similar approach to Balancer’s claims - use a smart contract that would allow claiming every week. This would cost us almost nothing, but the receivers would have to bear much higher gas costs, possibly preventing smaller farmers from claiming their Sushi.

Option #1+2: Airdrop vested balances under 1000 Sushi, get rid of the vesting, use the smart contract approach for bigger balances.

All of these options are broken down in the forum post[2].

Team’s thoughts
Option 1 is preferred, primarily because it’s the lowest risk. This is $300M+ worth of SUSHI, so a mistake could be very costly. The simpler the code for this, the better.

The goal of option 1.1 may be to spread out the inflation, but I’m not convinced we understand the impact of a single release (ripping off the band-aid) vs. a prolonged period of increased inflation. So I’d prefer the simpler solution.

If the whales are ok with us charging them the tx costs, that’s ok, but the dev fund paying these works for me too.

Overall I don’t feel very strongly about this, option 2 feels unfair towards smaller balances, but option 1+2 fixes that. As long as we get some serious audits done on the code, certainly with option 2 or 1.1.

(There was talk about ‘withholding’ some drops from farms, etc. I assume that idea has been abandoned (I hope so)? Not to be confused with helping farms drop directly to their users, which seems like a great idea.)


Option 1 would be preferred for simplicity. I believe the market will price this in quickly, and it’s less prone to human error.

Option 2 is a better solution and the Sushi not claimed can go back in the treasury after x amount of weeks. I think withholding Sushi to specific smart contracts is also important since their sole purpose is to sell. We should make sure community members are rewarded instead of mercenary liquidity. If MarketMakers are aware of this change in fundamentals well in advance there won't be any impact on the price and everyone will be properly hedged out so the sudden release shouldn't have much impact similar to what happened with the recent SOL unlock.

References
https://snapshot.page/#/sushipowah/proposal/Qme8MYH2nWR3qcecxnVU5F824VJ2LjeKKr5mNaVdQ7ZfcF
https://forum.sushiswapclassic.org/t/simp-3-vesting-and-the-future-of-sushiswap/1794

Proposed by LufyCZ
"
156,sushi,sushi--QmWkbufyEs87jDSDP95pQTmgBej7Vm1G7UyE95i8Y2cVgh,2021-03-06 06:55:59+00:00,More simple accessibility to night mode UI on Sushi Swap,The new UI is great however it is hard to find night mode version of the website for us night owls. My Firefox browser is setup with an extension to automatically turn websites into night mode however when I try to use the website on the go or through Status Wallet the blinding page pops up and the night mode is in-existent or hard to find. I would like to propose an easy to access night mode. Thank you community!
157,sushi,sushi--QmXjgif8mZNqkcJcM3gXAiNiTGZEVr5TJTZLKyZDm9kC9q,2021-03-09 22:50:03+00:00,Increase vesting period to one year.,Just a proposal to consider increasing the vesting period to one year (:
158,sushi,sushi--QmcYeM9DNbehjm8JVQXoPKSx4M9knmaVAAPacJ5txy1RFf,2021-03-10 10:00:28+00:00,test,test
159,sushi,sushi--QmYBCGv3dW6svrgHyCZTtsFy3fpG8LqET2PCzDDVLjWYq4,2021-03-10 11:47:57+00:00,Expanding SushiSwap's reach to Solana,"This is a follow up to the proposal for building out SushiSwap on Solana. The original proposal and community dialogue can be viewed here: https://forum.sushiswapclassic.org/t/codename-bonsai-proposal-for-building-out-sushiswap-on-solana-and-serum/2653/25

We're really excited and humbled to see both the success of Raydium so far, and the general support of the idea of a partnership in the SushiSwap community to support the building out of many key Sushi features on Solana and Serum.

We’re also grateful for the feedback received on the initial proposal and during the recent conversation at the Sushi Forum on Discord. We’ve heard a lot about what the community would like to see and have worked out additional details on the partnership and what execution would look like.

Key areas are outlined below:
* Bonsai: The addition of SushiSwap pools on Solana
* SushiSwap and Raydium partnership
* Bonsai pool structure and incentives
* Fees, performance and protocol dynamics
* Platform integration

**Bonsai: The addition of SushiSwap pools on Solana:**

The purpose of this partnership is to allow Sushi to expand its reach and community to Solana and Serum, with the initial and primary feature of creating new SushiSwap liquidity pools (LPs) on these ecosystems *in addition* to existing Ethereum based LPs. 

The key point here is that LPs built out by Raydium will be an addition to Sushi’s current pools. This *is not* a liquidity migration, but a method for Sushi to create new pools which are able to leverage the speed and efficiency of Solana, interact with the liquidity of Serum’s central order book, and expand to reach a wider community and project base. Sushi’s Ethereum based pools will remain untouched and as is.

As the objective is to extend the reach of SushiSwap, Bonsai pools aim to focus on projects on Solana and Serum. Bonsai could be thought of similar to Onsen, as a way to branch out to Solana-native assets and grow along with the projects in the ecosystem.

For the SushiSwap user, these Solana based pools would appear as a new page on the SushiSwap UI, named Bonsai. This page would have similar front-end functionality and GUI to current Sushi Farms and Onsen pools, but would simply connect to Raydium’s backend for execution. A similar SushiSwap page would also be implemented on Raydium’s front-end. Mockups for proposed pages can be found on the original proposal


**SushiSwap and Raydium partnership**

With the objective of ensuring a long-term partnership where both teams are on the same path, it’s important to align incentives. In order to achieve this:

* Sushi and Raydium would agree to a token swap to ensure mutual commitment
* We propose an exchange of 1% of the total RAY supply (5.55m tokens) at a favorable price of $0.325 per RAY for an equivalent value ($1.8m) of SUSHI at market price. 
* At $0.325 per RAY, this indicates a FDV for Raydium at $180m, while the RAY would hold a current market price of approximately $55m at the time of writing
* These favorable terms are put forward in order to maintain the integrity and price of a previously discussed token swap with the Sushi team and to further show long term commitment to the relationship from Raydium.
* RAY tokens would come from Raydium’s Partnership & Ecosystem reserve.
* Tokens on both sides would be locked with a one year cliff and vesting linearly over the following 24 months.

**Bonsai pool structure and incentives**

The vision for Bonsai is a branch of SushiSwap that extends and focuses on key projects on Solana, and this would initially focus on Solana-native assets such as SOL, SRM, and FIDA for example. As the ecosystem grows, Bonsai would grow alongside it and incorporate additional relevant pools into Sushi’s offering which would otherwise be a challenge for Sushi to include.

1 - SUSHI incentives
We propose a SUSHI incentive structure for Bonsai similar to that of Onsen, which relies on 2,000 allocation points (AP) distributed to each pool relative to the project’s total market cap. 

However instead of a tiered system based on market cap, we propose tiers based on Total Value Locked (TVL) for Bonsai. This would mean that APs are allocated based on the pools’ TVL on the Bonsai platform, which then determines the SUSHI incentives distributed to LPs.

![](https://i.ibb.co/9GzxNdg/Screen-Shot-2021-03-10-at-19-01-56.png)

By using a TVL model for the AP tiers, this structure encourages greater liquidity on Bonsai and naturally selects for higher quality projects. 

2 - Expected Total and SUSHI TVL

While we expect Bonsai to start out with a smaller number of Solana focused pools, it’s important to set a maximum cap for the number of pools. We propose this to be capped at 40, a significantly smaller number than Onsen’s 58, to ensure that pools and SUSHI incentives are reserved for high quality projects. We also propose that 10 of the 40 pools be reserved as SUSHI pairs to further incentivize and lock SUSHI liquidity. This means that approximately 12.5% of all TVL on Bonsai will be in the form of SUSHI.

As a function of the tiered pool structure, the relative TVL, and the APs assigned, we estimate that overall TVL for Bonsai will amount to between $180M and $620M when the max pool cap of 40 is reached. This translates to between $22.5M and $77.5M of SUSHI TVL in the pools.

3 - RAY incentives (Double Yield)

With both SushiSwap and Raydium working together, Raydium would incentivize Bonsai pools with the native RAY token. Total RAY incentives would be equal to or greater than the total SUSHI rewards distributed to Bonsai LPs. This means attractive double yields for farms on Bonsai, similar to what is discussed in the SushiSwap MIRIN article for franchised pools. We see this as an immediate value add for the community and a strong competitive advantage which is likely to increase reach and liquidity for Sushi Bonsai pools. 

Raydium would work alongside the SushiSwap team to determine appropriate double yield rewards for specific pools that the community wishes to incentivize.

4 - Incentives for xSUSHI holders

In line with SushiSwap’s SUSHI staking rewards, 0.05% of fees will be collected from Bonsai trades as rewards for xSUSHI. These fees will be used to buy SUSHI from Bonsai pools and then that SUSHI will be sent over to SushiSwap on Ethereum to reward xSUSHI holders. This is a clear method for xSUSHI holders to benefit from the expansion of Sushi.

**Fees, performance and protocol dynamics**

Many questions were brought up about the numbers behind Raydium so we’ve covered the below questions in a reply to the original proposal. If you’d like to dive deeper, you can view that here: https://forum.sushiswapclassic.org/t/codename-bonsai-proposal-for-building-out-sushiswap-on-solana-and-serum/2653/64?u=gamma
1)  How will fees be split between LPs, Sushi and Raydium?
2)  How do Serum fees work and how is Raydium able to earn 30bps per trade for Bonsai?
3)  So why trade on Bonsai or Raydium if the cost is the same?
4)  Won’t competition from other liquidity providers impact Raydium’s volume and profits?
5)  How do you deal with arbitrageurs in a fast moving and low fee environment?
6)  So if traders get better slippage, LPs capture more profits while arbitrageurs can still make their share, then who’s losing?
7)  What is this Fibonacci sequence you’re talking about?

**Platform Integration**

Upon passing of the proposal, Raydium will commit the majority of resources to working alongside the SushiSwap team to start building out support for Bonsai pools on Solana, with a proposed plan for estimated timing and resources as below:

* Raydium has all front-end JavaScript connections already prepared for use by Sushi. Ideally, Sushi would be able to provide a front-end developer and/or designer to connect these in line with Sushi UI standards. However, Raydium is also able to go ahead and produce this page within 4-5 days. 
* Raydium would need 3-4 days to make sure that all of Sushi’s functions are properly recreated
* At least another 3-4 days is recommended for comprehensive testing from both teams before launch.
* Setting up of a parallel page on Raydium for Sushi Bonsai pools could be done in 2-3 days.

The entire process could likely be completed within a couple of weeks, however communication, finalizing of details, and testing may add to that. Following the completion of the initial Bonsai pools, Raydium would continue to work closely with Sushi to provide full support on Bonsai as well as for additional features wherever it seems most valuable for the community."
160,sushi,sushi--QmdXP1DogPQm6J5PeEwofVJCL4a1vHd16CvC6CCT9nLDS4,2021-03-30 06:35:00+00:00,CLAWS,"In-depth : https://forum.sushiswapclassic.org/t/collaboration-proposal-badger-uma-sushi/2156

Summary :

Badger DAO and UMA protocol are collaborating to enable users that have their WBTC/ETH Sushi LP or Badger (Currently about $325M worth) positions staked in the Badger Sett Vaults, to mint synthetic stablecoins (we call them sCLAWS and bCLAWS). We like to partner with Sushiswap for this new product initiative with the purpose of giving Sushi LP’s the ability to borrow against their positions while earning interest. The intention is for this to be the first test of this with subsequent similar launches to follow.

We are going to create an exclusive liquidity pool on Sushi for each CLAW paired with USDC. There will be subsequent incentivized vaults on Badger for users to deposit those SLP tokens with active strategies.

Badger and UMA are splitting LP incentives for this initiative and we are proposing Sushiswap join us as an equal partner. Weekly incentive of SUSHI for each of these pools would be higher than the current Onsen program permits. Through Badger vaults, any Sushi that is earned by the LP’s will automatically be staked for xSushi and distributed back to the users in that token.

We believe through this collaboration together we could create the largest LP pools available on Sushiswap while bringing a unique product offering that drives new value for DeFi participants. We anticipate 100m’s in additional liquidity and trading volume along with the subsequent fees.

Our intention is to move forward with this initiative quickly as the underlying technological requirements are almost complete.


What are the appropriate incentives for these vaults/liquidity pools?

Each vault would have a cap on the maximum amount of capital allowed and life cycle of each vault (8 weeks). For the sCLAWS/USDC SLP that would be $250M and for the bCLAWS/USDC SLP that would be $75M. By doing this we can create a floor for the minimum amount of APY users would receive.

Important to note: Having caps on the vaults doesn’t mean there wouldn’t be more than that minted in synthetic stablecoins. I foresee users minting for the purpose of converting to USDC in the highly liquid Sushiswap pool. Further increasing trading volume and fees for Sushiswap.

Based on our experience, to incentivize these vaults to reach capacity we feel 25% APY on sCLAWS/USDC SLP and 50% APY bCLAWS/USDC SLP would potentially accomplish this.

Another driving force for this is the fact that the SUSHI pools will be primarily 2 stablecoins on each side which would mitigate Impermanent loss implications and further attract LPs.

Badger, UMA, SUSHI would split these rewards evenly 3 ways. To achieve the above APY targets we would need;

$1,201,923 weekly rewards for the wbtc/eth SLP collateralized vault (sCLAWS/USDC)
$480,769 weekly rewards for the Badger collateralized vault (bCLAWS/USDC)
With a 3 way split among collaborators that would mean;

48,858 SUSHI (@$8.20/SUSHI) rewards per week for the wbtc/eth SLP collateralized vault (sCLAWS/USDC)

19,543 SUSHI (@$8.20/SUSHI) rewards per week for the bBadger collateralized vault (bCLAWS/USDC)

These weekly rewards would be up to a maximum of 8 weeks.

Sushiswap Benefits

- Large inflow (potentially 100’s of millions) in new liquidity from USDC/CLAWS.
- Attracting new LPs for the WBTC/ETH pool that are looking to borrow against it for CLAWS.
- Potentially large trading volume on the USDC/CLAWS Sushiswap pools.
Competitive advantage due to the exclusive nature of the collaboration and uniqueness of using lp positions as collateral.

By Spadaboom"
161,sushi,sushi--QmUrmCsmi2dSZ8ytyDSSHnyUQAqYF33YDPeUbUaYuQReg8,2021-03-30 06:52:12+00:00,sushiHOUSE Treasury Management,"In-depth : https://forum.sushiswapclassic.org/t/sushihouse-a-treasury-management-proposal/3106

Summary :

SushiHOUSE is a fully-customizable treasury management solution built by the Yam Finance team. This proposal would allow the Sushi DAO to migrate part of the sushi treasury into a diversified basket of ETH, BTC, stablecoin and other DeFi allocations as a Bear Market Protection Portfolio. sushiHOUSE will have an active portfolio manager to rebalance portfolio according to risk profiles.

For further divestment in addition to funds allocated to sushiHOUSE a purchase into the Defi Pulse Index (DPI) as a purely buy and hold strategy for the Sushi treasury.

sushiHOUSE Costs
Yam <> Sushi have been mutually supporting each other since their beginnings and we would be happy to support in building sushiHOUSE. We ask in return a 3%+ investment into $YAM token to be hodl’ed inside the sushiHOUSE. Yam Treasury and yamHOUSE currently hodl over $1.5 million in $SUSHI tokens.

Addendum - Purchase $2.5-5m DPI
Summary
Divest the treasury a further $2.5-5m into the Defi Pulse Index (DPI) 1 as a purely buy and hold strategy to diversify the Sushi treasury. This is a separate investment to SushiHOUSE but is being put forward in the same proposal.

Abstract
DPI is a basket of the top DeFi tokens built on Set Protocol V2 contracts. The methodology was designed and is managed by the team at DeFi Pulse aka Pulse inc. Tokens in the index are rebalanced based on relative market cap each month, full details of the methodology including what constitutes an inclusion and how projects are assessed can be found here 1.

The index is now managed jointly between Pulse inc and the community at Index Coop where we look to market, integrate and improve productivity of the index. Part of that role is to communicate the benefits of holding the index compared to the individual tokens and look to share the benefits with both individual and organisational level investors.

During the most recent rebalance, Sushiswap as a project passed 6 months since launch and became eligible for inclusion into DPI. The rebalance has now taken place and the Sushi token makes up just over 8% of the Index 1.

By Feddas

Option 1: total budget of 10M 
5M for sushiHouse + 5M DPI managed by Krugman

Option 2: 2.5M for sushiHouse 2.5M DPI managed by Krugman

Option 3: Create the sushiHouse (up to 5m)

Option 4: Only purchase DPI  (up to 5m)

Option 5: Refusal

"
162,sushi,sushi--QmSDwPmm9VTi9dHmg63tMWx1j7MButsRWEenCYQcT8ADL6,2021-03-30 07:09:01+00:00,Sushi on Solana,"In-depth : https://docs.google.com/document/d/1Z4ZfYaUyq4QbwLgQVV1gwWXwpGvlI4r_DipOrkHTL64/edit

Summary :

Expanding SushiSwap's reach to Solana

This is a follow-up to the proposal for building out SushiSwap on Solana. The original proposal and community dialogue can be viewed here: https://forum.sushiswapclassic.org/t/codename-bonsai-proposal-for-building-out-sushiswap-on-solana-and-serum/2653

We're really excited and humbled to see both the success of Raydium so far, and the general support of the idea of a partnership in the SushiSwap community to support the building out of many key Sushi features on Solana and Serum.

We’re also grateful for the feedback received on the initial proposal and during the recent conversation at the Sushi Forum on Discord. We’ve heard a lot about what the community would like to see and have worked out additional details on the partnership and what execution would look like.

Key areas are outlined below:

Bonsai: The addition of SushiSwap pools on Solana
SushiSwap and Raydium partnership
Bonsai pool structure and incentives
Fees, performance and protocol dynamics
Platform integration

Bonsai: The addition of SushiSwap pools on Solana

The purpose of this partnership is to allow Sushi to expand its reach and community to Solana and Serum, with the initial and primary feature of creating new SushiSwap liquidity pools (LPs) on these ecosystems in addition to existing Ethereum based LPs.

The key point here is that LPs built out by Raydium will be an addition to Sushi’s current pools. This is not a liquidity migration, but a method for Sushi to create new pools which are able to leverage the speed and efficiency of Solana, interact with the liquidity of Serum’s central order book, and expand to reach a wider community and project base. Sushi’s Ethereum based pools will remain untouched and as is.

As the objective is to extend the reach of SushiSwap, Bonsai pools aim to focus on projects on Solana and Serum. Bonsai could be thought of similar to Onsen, as a way to branch out to Solana-native assets and grow along with the projects in the ecosystem.

For the SushiSwap user, these Solana based pools would appear as a new page on the SushiSwap UI, named Bonsai. This page would have similar front-end functionality and GUI to current Sushi Farms and Onsen pools, but would simply connect to Raydium’s backend for execution. A similar SushiSwap page would also be implemented on Raydium’s front-end. Mockups for proposed pages can be found on the original proposal

SushiSwap and Raydium partnership

With the objective of ensuring a long-term partnership where both teams are on the same path, it’s important to align incentives. In order to achieve this:

Sushi and Raydium would agree to a token swap to ensure mutual commitment
We propose an exchange of 1% of the total RAY supply (5.55m tokens) at a favorable price of $0.325 per RAY for an equivalent value ($1.8m) of SUSHI at market price.
At $0.325 per RAY, this indicates a FDV for Raydium at $180m, while the RAY would hold a current market price of approximately $55m at the time of writing
These favorable terms are put forward in order to maintain the integrity and price of a previously discussed token swap with the Sushi team and to further show long term commitment to the relationship from Raydium.
RAY tokens would come from Raydium’s Partnership & Ecosystem reserve.
Tokens on both sides would be locked with a one year cliff and vesting linearly over the following 24 months.

Bonsai pool structure and incentives

The vision for Bonsai is a branch of SushiSwap that extends and focuses on key projects on Solana, and this would initially focus on Solana-native assets such as SOL, SRM, and FIDA for example. As the ecosystem grows, Bonsai would grow alongside it and incorporate additional relevant pools into Sushi’s offering which would otherwise be a challenge for Sushi to include.

1 - SUSHI incentives
We propose a SUSHI incentive structure for Bonsai similar to that of Onsen, which relies on 2,000 allocation points (AP) distributed to each pool relative to the project’s total market cap.

Maki edit: 2000AP is currently not possible without hurting the Onsen and Permanent Menu significantly we can provide up to 300 AP for the Raydium partnership and based on the results upgrade to 500 AP.

However, instead of a tiered system based on market cap, we propose tiers based on Total Value Locked (TVL) for Bonsai. This would mean that APs are allocated based on the pools’ TVL on the Bonsai platform, which then determines the SUSHI incentives distributed to LPs.

By using a TVL model for the AP tiers, this structure encourages greater liquidity on Bonsai and naturally selects for higher quality projects.

2 - Expected Total and SUSHI TVL

While we expect Bonsai to start out with a smaller number of Solana focused pools, it’s important to set a maximum cap for the number of pools. We propose this to be capped at 40, a significantly smaller number than Onsen’s 58, to ensure that pools and SUSHI incentives are reserved for high quality projects. We also propose that 10 of the 40 pools be reserved as SUSHI pairs to further incentivize and lock SUSHI liquidity. This means that approximately 12.5% of all TVL on Bonsai will be in the form of SUSHI.

As a function of the tiered pool structure, the relative TVL, and the APs assigned, we estimate that overall TVL for Bonsai will amount to between $180M and $620M when the max pool cap of 40 is reached. This translates to between $22.5M and $77.5M of SUSHI TVL in the pools.

3 - RAY incentives (Double Yield)

With both SushiSwap and Raydium working together, Raydium would incentivize Bonsai pools with the native RAY token. Total RAY incentives would be equal to or greater than the total SUSHI rewards distributed to Bonsai LPs. This means attractive double yields for farms on Bonsai, similar to what is discussed in the SushiSwap MIRIN article for franchised pools. We see this as an immediate value add for the community and a strong competitive advantage which is likely to increase reach and liquidity for Sushi Bonsai pools.

Raydium would work alongside the SushiSwap team to determine appropriate double yield rewards for specific pools that the community wishes to incentivize.

4 - Incentives for xSUSHI holders

In line with SushiSwap’s SUSHI staking rewards, 0.05% of fees will be collected from Bonsai trades as rewards for xSUSHI. These fees will be used to buy SUSHI from Bonsai pools and then that SUSHI will be sent over to SushiSwap on Ethereum to reward xSUSHI holders. This is a clear method for xSUSHI holders to benefit from the expansion of Sushi.

Fees, performance and protocol dynamics

Several questions were brought up about the numbers behind Raydium so we’ve covered the below questions in a reply to the original proposal. If you’d like to dive deeper, you can view that here: https://forum.sushiswapclassic.org/t/codename-bonsai-proposal-for-building-out-sushiswap-on-solana-and-serum/2653/64

How will fees be split between LPs, Sushi and Raydium?
How do Serum fees work and how is Raydium able to earn 30bps per trade for Bonsai?
So why trade on Bonsai or Raydium if the cost is the same?
Won’t competition from other liquidity providers impact Raydium’s volume and profits?
How do you deal with arbitrageurs in a fast moving and low fee environment?
So if traders get better slippage, LPs capture more profits while arbitrageurs can still make their share, then who’s losing?
What is this Fibonacci sequence you’re talking about?

Platform Integration

Upon passing of the proposal, Raydium will commit the majority of resources to working alongside the SushiSwap team to start building out support for Bonsai pools on Solana, with a proposed plan for estimated timing and resources as below:

Raydium has all front-end JavaScript connections already prepared for use by Sushi. Ideally, Sushi would be able to provide a front-end developer and/or designer to connect these in line with Sushi UI standards. However, Raydium is also able to go ahead and produce this page within 4-5 days.
Raydium would need 3-4 days to make sure that all of Sushi’s functions are properly recreated
At least another 3-4 days is recommended for comprehensive testing from both teams before launch.
Setting up of a parallel page on Raydium for Sushi Bonsai pools could be done in 2-3 days.

The entire process could likely be completed within a couple of weeks, however communication, finalizing of details, and testing may add to that. Following the completion of the initial Bonsai pools, Raydium would continue to work closely with Sushi to provide full support on Bonsai as well as for additional features wherever it seems most valuable for the community.

Pros :

- Expand our multichain reach
- Unlock the MegaSerum grant
- Token Swap (Diversification of treasury)
- More revenues for xSushi holders

Cons : 
- Not maintained by the Sushi Core team
- Raydium might work with other DEXs (no exclusivity)
- See Fiskantes post : https://forum.sushiswapclassic.org/t/codename-bonsai-proposal-for-building-out-sushiswap-on-solana-and-serum/2653/8


"
163,sushi,sushi--QmSB39Li1wiNBQuCN2fJkndkoeBomVbp4qY84m56BpDX6Y,2021-04-29 21:24:57+00:00,Add SUSHI incentives on SushiSwap Polygon,"Summary: To add SUSHI incentives on Polygon to expand SushiSwap's multi-chain mission. 

Introduction: Sushiswap was recently deployed on Polygon as part of the team’s multi-chain vision. Following that, Polygon ecosystem has seen tremendous growth and adoption with Ethereum L1 dapps like AAVE, Curve, mStable, PoolTogether and many more launching there. To better capitalize on this influx of demand, SushiSwap would benefit by launching SUSHI incentives there on certain pairs, in order to build deep liquidity on Polygon and in turn generating more fees for SUSHI holders. Also it would be in favour of Polygon to maybe match/add to the incentives provided by the SushiSwap team. 

Background: The Polygon ecosystem is a suite of Ethereum scaling solutions with Plasma and PoS chain live and running. SushiSwap is also deployed on the PoS chain but volumes and liquidity are minimal due to absence of any incentives (from both parties). Polygon has DEXes but depth of blue-chip pairs suffers, resulting in price slippage on a $100k transaction. SushiSwap, with its brand image and loyal following should capitalise on this gap. For eg. alloc points can be allocated for the top 5 pairs like ETH-wBTC, ETH-USDC, ETH-MATIC, ETH-DAI and wBTC-USDC. In addition to pairs which community proposes .

Motivation: The purpose of this partnership is to expedite SushiSwap’s multi-chain vision and create new opportunities for Liquidity providers to generate revenue. Going this route, I believe shouldn’t hurt liquidity on L1 Sushiswap primarily due to 2 reasons - 
AAVE recently launched the LM campaign on Polygon and saw TVL soar quickly, but this did not come at a cost to Aave Ethereum mainnet. In fact, they saw an overall 25%+ increase in no. of unique users on Aave. At the time of writing, AAVE had over 6000 active users on Aave Polygon and close to 1.7 B in liquidity (10% of overall market) in less than 3 weeks. 
We know there are two categories of LPs/traders - one are the whales and second the retail. Whales for a multitude of reasons might not move funds over to another chain but the retail will happily cross networks to capture the early APYs/fees. This will generate more transaction volume for SushiSwap and hence more revenue for SUSHI. This where SushiSwap can capture most value by including traders that are priced out on Eth mainnet. Just to give a perspective - 24H transactions on QuickSwap is 232,737 compared to 194,533 on Uniswap. 

Summary: With incentives in place (matched by Polygon), SushiSwap can easily become the premier go to DEX in the Polygon ecosystem which currently holds more than 1B in TVL. 


"
164,sushi,sushi--QmPuCGmPXv1UFqQPk9UF6WhRssHv5qMGKj5HU3wDqbugua,2021-05-06 20:53:10+00:00,Incentives on Polygon & xDai,"Followup proposal to https://forum.sushi.com/t/proposal-add-sushi-incentives-on-polygon-market/3984 

Sushi team was able to lock in 15m$ in incentives from the Polygon foundation to bring more liquidity we need to decide how we will match it?

We have 2 solutions

Leverage some of the sleeping treasury (currently over 200m$)

Use the emissions directly by lowering the incentives of some pairs at the core team discretion.

We were also able to secure 1m$ in incentives from xDai which is another network where we are currently deployed fostering more liquidity and users on these various networks are key in establishing Sushi a go-to DEX on various locations with all the revenues accruing to xSushi holders.

Maki Opinion: This is only the first phase of incentives for cross-chain similarly to Bonsai it is WAY harder to bridge emission and for simplicity/fast execution we should just leverage the treasury this time until we have a proper technical solution in place and with the upcoming oSushi changes we will be able to direct theses emissions at will on various LP pairs - products of Sushi."
